"doc_id","passage","is_securitising","securitisation_type","referent_object","threat_actor","extraordinary_measure","confidence","coder_notes","batch_file","doc_date","doc_title","doc_source","doc_content_type","doc_url","juncture","year"
"b2d1045c6853","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_42.json","2019-06-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7129.html","interstitial_2019-2022","2019"
"31349e1f2ffb","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_42.json","2019-06-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7134.html","interstitial_2019-2022","2019"
"6f36e7b20cbe","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_42.json","2019-06-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7135.html","interstitial_2019-2022","2019"
"9c628f252c66","Нам намагаються знов підсунути гей-паради для того, щоб остаточно зруйнувати сімейні цінності... Всеукраїнська рада церков і релігійних організацій проводить всеукраїнську ходу за сім'ю і дітей.",FALSE,"neither","other","none","none",1,"Plenary session transcript (Засідання 51, 5 June 2019). MP Pavlo Unhuryan (a recurring evangelical/family-values politician from earlier batches) calls for a cross-confessional march 'in defence of family and children' organised by the All-Ukrainian Council of Churches, opposing 'gay parades'. This is family-values/anti-LGBT mobilisation, not UOC-MP-specific and outside this codebook's scope.","coded_batch_42.json","2019-06-05","Засідання 51","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7135.html","interstitial_2019-2022","2019"
"9cea60eb4fda","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_42.json","2019-06-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7133.html","interstitial_2019-2022","2019"
"619f58745cd5","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_42.json","2019-06-06","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7140.html","interstitial_2019-2022","2019"
"762d9e52d55b","Розширювати далі там за мовною, расовою, релігійною ознакою, ну, я вважаю, недоцільно, тому що в нас немає таких обмежень.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 53, 6 June 2019) covering electoral code amendments, including a rejected proposal to add religious-affiliation non-discrimination language for candidacy eligibility. Generic, not UOC-MP-specific.","coded_batch_43.json","2019-06-06","Засідання 53","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7140.html","interstitial_2019-2022","2019"
"9f718949f664","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-06","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7136.html","interstitial_2019-2022","2019"
"c04eb57337d5","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-06","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7138.html","interstitial_2019-2022","2019"
"f40d17474a74","Про усунення неузгодженостей у тексті прийнятого Закону України про внесення змін до Закону України «Про державну реєстрацію юридичних осіб... щодо оформлення документів релігійних організацій» (реєстраційний № 6642).",FALSE,"neither","other","none","none",2,"Legislative agenda (Poriadok dennyi, 6 June 2019) listing a technical fix to the already-passed neutral religious-organisations registration law (bill 6642, confirmed neutral in batch 18). Procedural, no securitising content.","coded_batch_43.json","2019-06-06","Порядок денний","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7136.html","interstitial_2019-2022","2019"
"4fd2addba65b","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-07","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7139.html","interstitial_2019-2022","2019"
"5b4035b6380a","Розкол в українському православ'ї лише поглиблюється подібними кроками керівництва Ради... нехтування правами тих, хто захищає позиції найбільшої і, головне, канонічної православної конфесії України – Української Православної Церкви, права якої порушуються останніх років.",TRUE,"material","other","other","none",2,"Plenary session transcript (Засідання 55, 18 June 2019). Opposition Bloc MP protests that UOC-MP-sympathetic deputies (Novynskyi, Dobkin) were excluded from the delegation to the Interparliamentary Assembly of Orthodoxy in Tbilisi via a closed-door committee decision, framing this as deepening the Orthodox schism and neglecting the rights of 'the largest and, most importantly, canonical Orthodox confession of Ukraine -- the Ukrainian Orthodox Church, whose rights have been violated in recent years'. A reverse-direction securitising complaint (referent object 'other' = UOC-MP; threat actor 'other' = Rada leadership), though without a specific proposed extraordinary measure beyond delegation inclusion.","coded_batch_43.json","2019-06-18","Засідання 55","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7144.html","interstitial_2019-2022","2019"
"8a254cb67a68","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-18","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7146.html","interstitial_2019-2022","2019"
"921d40d83d41","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-18","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7147.html","interstitial_2019-2022","2019"
"a58c58a0e5ba","Українці на чолі з Петром Порошенком вибороли духовну незалежність попри всі перешкоди внутрішніх і зовнішніх ворогів нашої держави.",FALSE,"neither","other","none","none",1,"Coordination Council transcript (18 June 2019). BPP/European Solidarity faction leader Herasymov gives a celebratory retrospective on Poroshenko's presidency including the Tomos, repeating 'internal and external enemies' framing without new specifics. Largely repetitive campaign-style rhetoric; coded conservatively as not adding new securitising content.","coded_batch_43.json","2019-06-18","Погоджувальна рада","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7143.html","interstitial_2019-2022","2019"
"a5c93aad43b9","Не може бути призначений до складу ЦВК громадянин, який має судимість за вчинення злочину.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 56, 18 June 2019) covering Central Election Commission eligibility criteria. No UOC-MP-related content.","coded_batch_43.json","2019-06-18","Засідання 56","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7147.html","interstitial_2019-2022","2019"
"acbd0c8ae449","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-18","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7143.html","interstitial_2019-2022","2019"
"b76455f302b3","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-18","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7142.html","interstitial_2019-2022","2019"
"eff79bb5c991","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-18","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7144.html","interstitial_2019-2022","2019"
"8e4d372f2154","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_43.json","2019-06-19","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7145.html","interstitial_2019-2022","2019"
"377834b83b5f","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-06-20","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7153.html","interstitial_2019-2022","2019"
"5651b4ec9dc0","Московська церква в Україні не лише не бажає виконувати закон і чесно вказувати свій реальний центр – Москву, вони вже намагаються скасувати реєстрацію української вселенськи визнаної церкви, хочуть забрати в українців право мати свою церкву. Київський окружний адмінсуд повинен здати іспит на державність і українськість і однозначно підтвердити законність реєстрації Православної Церкви України.",TRUE,"both","state","UOC-MP","other",3,"Plenary session transcript (Засідання 58, 20 June 2019), the same day as Poroshenko's Facebook statement (doc 3cc62c43e1a7) on the UOC-MP lawsuit against PCU's registration. The presiding chair explicitly frames the lawsuit as UOC-MP trying to 'take away Ukrainians' right to have their own church' amid 'attempts at revanche... inside the country', and directly pressures the Kyiv District Administrative Court to 'pass a test of statehood and Ukrainian-ness' and rule to uphold PCU's registration -- an explicit attempt to politically pressure judicial proceedings, framed as a national-existential test.","coded_batch_44.json","2019-06-20","Засідання 58","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7151.html","interstitial_2019-2022","2019"
"e9dee3450e69","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-06-20","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7151.html","interstitial_2019-2022","2019"
"3cc62c43e1a7","Позов УПЦ МП до Окружного адмінсуду Києва щодо «незаконної реєстрації» ПЦУ повинен бути винесений на обговорення в РНБО... Що ще краще може ілюструвати реальність російського реваншу? Все більш очевидним стає атака на наші цінності, на фундамент державності.",TRUE,"both","state","UOC-MP","other",3,"Poroshenko (now opposition leader) calls on Zelensky to convene the National Security and Defence Council (RNBO) to discuss UOC-MP's lawsuit challenging PCU's registration, explicitly rejecting the idea that 'Ukraine should not interfere in church affairs' as naive ('a nice theory' that in reality means 'indifference to Russian interference'). He frames the lawsuit as 'not a church matter', notes UOC-MP leadership recently visited Moscow with Opposition Bloc leader Novynskyi, and declares it 'an attack on our values, on the foundation of statehood' -- explicitly calling for the National Security Council, Ukraine's top security body, to review what is formally a civil lawsuit.","coded_batch_44.json","2019-06-21","Порошенко закликав Зеленського скликати РНБО за позовом УПЦ МП проти ПЦУ","risu.ua","poroshenko_speech","https://risu.ua/poroshenko-zaklikav-zelenskogo-sklikati-rnbo-za-pozovom-upc-mp-proti-pcu_n98729","interstitial_2019-2022","2019"
"4d33b550df01","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7158.html","interstitial_2019-2022","2019"
"7e8819830ebd","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7157.html","interstitial_2019-2022","2019"
"e79aaa3eee6e","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-02","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7160.html","interstitial_2019-2022","2019"
"595fdcb561cf","Ці «вовки в овечій шкурі» протягом останніх 5 років зруйнували українську міжнародну політику.",FALSE,"neither","other","none","none",2,"Plenary session transcript (Засідання 61, 2 July 2019). Coordination Council remarks praising reform achievements, followed by a Radical Party MP's 'wolves in sheep's clothing' attack on the outgoing government's foreign policy (unrelated to UOC-MP), and an Opposition Bloc MP's complaint about the language law discriminating against Russian speakers. No UOC-MP-specific content.","coded_batch_44.json","2019-07-02","Засідання 61","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7158.html","interstitial_2019-2022","2019"
"162b4f76bd77","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-03","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7159.html","interstitial_2019-2022","2019"
"838d19269a37","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-03","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7162.html","interstitial_2019-2022","2019"
"3efa57f8d837","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7166.html","interstitial_2019-2022","2019"
"4c0198593eb5","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7168.html","interstitial_2019-2022","2019"
"5c865e66fdc8","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7163.html","interstitial_2019-2022","2019"
"bf14be0c8d61","Стосується антикорупційного законодавства і декларацій.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 65, 4 July 2019) covering rapid-fire anti-corruption legislative amendments. No UOC-MP-related content.","coded_batch_44.json","2019-07-04","Засідання 65","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7168.html","interstitial_2019-2022","2019"
"d8d0e951c915","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_44.json","2019-07-04","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7165.html","interstitial_2019-2022","2019"
"4a8661dbfd6c","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-05","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7167.html","interstitial_2019-2022","2019"
"1b32832d805e","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-08","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7170.html","interstitial_2019-2022","2019"
"ed729bc2484f","Є звернення Ради церков з приводу цього закону, релігійних організацій, майже більшості. І це теж є фактор, який впливає і на народних депутатів теж.",FALSE,"neither","other","none","none",1,"Plenary session transcript (Засідання 12, 8 July 2019) covering a healthcare bill, with a passing note that the All-Ukrainian Council of Churches submitted input on it. Separately, a critical remark about 'Medvedchuks and Rabinoviches' as political 'shadows from the past' is general anti-oligarch rhetoric, not a specific UOC-MP securitising claim. No relevant content.","coded_batch_45.json","2019-07-08","Засідання 12","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7170.html","interstitial_2019-2022","2019"
"52cf01fefc3a","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-09","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7171.html","interstitial_2019-2022","2019"
"53004ad277de","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-09","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7173.html","interstitial_2019-2022","2019"
"3b29d0b7e883","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-10","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7174.html","interstitial_2019-2022","2019"
"8536394ba394","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-10","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7176.html","interstitial_2019-2022","2019"
"bf03ed1b7d53","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-10","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7177.html","interstitial_2019-2022","2019"
"305cf63468ee","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-11","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7182.html","interstitial_2019-2022","2019"
"34082b8eb2f5","Це історичне голосування. Це ключовий масштабний документ – закон – який приймає Верховна Рада України восьмого скликання.",FALSE,"neither","other","none","none",3,"Plenary session transcript (Засідання 70, 11 July 2019), the outgoing eighth convocation's final vote on the Electoral Code, plus a report from the temporary investigative commission on the murder of activist Kateryna Handzyuk. No UOC-MP-related content.","coded_batch_45.json","2019-07-11","Засідання 70","rada.gov.ua","rada_stenogram","https://www.rada.gov.ua/meeting/stenogr/show/7180.html","interstitial_2019-2022","2019"
"6b0ccc02c4b8","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-11","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7178.html","interstitial_2019-2022","2019"
"6f4cead09c21","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-11","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7179.html","interstitial_2019-2022","2019"
"d31f6f5175ec","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, національних меншин і міжнаціональних відносин",FALSE,"neither","other","none","none",1,"Failed/incomplete rada.gov.ua scrape (same recurring issue as prior batches): only generic site navigation boilerplate present, zero UOC-MP keyword hits, no transcript content available to code.","coded_batch_45.json","2019-07-11","Засідання Комітету з питань прав людини, деокупації та реінтеграції тимчасово окупованих територій України, н","rada.gov.ua","rada_stenogram","https://rada.gov.ua/meeting/stenogr/show/7181.html","interstitial_2019-2022","2019"
