"doc_id","passage","is_securitising","securitisation_type","referent_object","threat_actor","extraordinary_measure","confidence","coder_notes","batch_file","doc_date","doc_title","doc_source","doc_content_type","doc_url","juncture","year"
"85584ac197f8","СБУ проводить безпекові заходи на об’єктах УПЦ (МП) у Полтавській області",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ проводить безпекові заходи на об’єктах УПЦ (МП) у Полтавській області","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-provodyt-bezpekovi-zakhody-na-obiektakh-upts-mp-u-poltavskii-oblasti","unknown",NA
"8586d6c1ddcd","СБУ повідомила про підозру протоієрею РПЦ із Криму, який займається постачанням ударних дронів окупантам",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру протоієрею РПЦ із Криму, який займається постачанням ударних дронів окупантам","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-protoiiereiu-rpts-iz-krymu-yakyi-zaimaietsia-postachanniam-udarnykh-droniv-okupantam","unknown",NA
"876651522c96","СБУ проводить безпекові заходи на об’єктах УПЦ (МП) у дев’яти областях України",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ проводить безпекові заходи на об’єктах УПЦ (МП) у дев’яти областях України","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-provodyt-bezpekovi-zakhody-na-obiektakh-upts-mp-u-deviaty-oblastiakh-ukrainy","unknown",NA
"8a836c4aa480","СБУ проводить обшуки у Почаївській лаврі УПЦ (МП)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ проводить обшуки у Почаївській лаврі УПЦ (МП)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-provodyt-obshuky-u-pochaivskii-lavri-upts-mp","unknown",NA
"8ec7f1285a03","СБУ затримала інтернет-провокатора з Черкас, який вихваляв рашистів і 2,5 року переховувався в монастирях УПЦ (МП)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ затримала інтернет-провокатора з Черкас, який вихваляв рашистів і 2,5 року переховувався в монастирях УПЦ (МП)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-zatrymala-internetprovokatora-z-cherkas-yakyi-vykhvaliav-rashystiv-i-25-roku-perekhovuvavsia-v-monastyriakh-upts-mp","unknown",NA
"90c62b3cb133","За матеріалами СБУ підозру отримав священнослужитель УПЦ (МП) на Буковині, який допомагав ухилянтам утікати від мобілізації",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ підозру отримав священнослужитель УПЦ (МП) на Буковині, який допомагав ухилянтам утікати від мобілізації","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-pidozru-otrymav-sviashchennosluzhytel-upts-mp-na-bukovyni-yakyi-dopomahav-ukhyliantam-utikaty-vid-mobilizatsii","unknown",NA
"927edd20f265","За матеріалами СБУ підозру отримав митрополит УПЦ (МП) з Буковини",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ підозру отримав митрополит УПЦ (МП) з Буковини","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-pidozru-otrymav-mytropolyt-upts-mp-z-bukovyny","unknown",NA
"92b2493920b8","СБУ викрила настоятеля храму УПЦ (МП), який вихваляв окупантів і очікував їх приходу на Вінниччину",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ викрила настоятеля храму УПЦ (МП), який вихваляв окупантів і очікував їх приходу на Вінниччину","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-vykryla-nastoiatelia-khramu-upts-mp-yakyi-vykhvaliav-okupantiv-i-ochikuvav-yikh-prykhodu-na-vinnychchynu","unknown",NA
"949032e87576","СБУ повідомила про нові підозри митрополиту на Вінниччині, який виправдовував російську агресію",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про нові підозри митрополиту на Вінниччині, який виправдовував російську агресію","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-novi-pidozry-mytropolytu-na-vinnychchyni-yakyi-vypravdovuvav-rosiisku-ahresiiu","unknown",NA
"949be9bca38b","СБУ знайшла проросійську літературу, мільйони готівки у різній валюті та «сумнівних» громадян рф під час безпекових заходів у приміщеннях УПЦ (МП) (відео)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ знайшла проросійську літературу, мільйони готівки у різній валюті та «сумнівних» громадян рф під час безпекових заходів у приміщеннях УПЦ (МП) (відео)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-znaishla-prorosiisku-literaturu-miliony-hotivky-u-riznii-valiuti-ta-sumnivnykh-hromadian-rf-pid-chas-bezpekovykh-zakhodiv-u-prymishchenniakh-upts-mp-video","unknown",NA
"954554991070","За матеріалами СБУ підозру отримав керівник Сумської єпархії УПЦ (МП), який закликав вірян до релігійної ненависті",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ підозру отримав керівник Сумської єпархії УПЦ (МП), який закликав вірян до релігійної ненависті","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-pidozru-otrymav-kerivnyk-sumskoi-yeparkhii-upts-mp-yakyi-zaklykav-virian-do-relihiinoi-nenavysti","unknown",NA
"95698f881259","СБУ повідомила про підозру російському священнику-блогеру РПЦ, який закликав російських військових вбивати українців",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру російському священнику-блогеру РПЦ, який закликав російських військових вбивати українців","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-rosiiskomu-sviashchennykubloheru-rpts-yakyi-zaklykav-rosiiskykh-viiskovykh-vbyvaty-ukraintsiv","unknown",NA
"962fe8be5c2c","СБУ затримала ексдиякона УПЦ (МП), який відправляв ухилянтів за кордон під виглядом «церковних місіонерів»",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ затримала ексдиякона УПЦ (МП), який відправляв ухилянтів за кордон під виглядом «церковних місіонерів»","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-zatrymala-eksdyiakona-upts-mp-yakyi-vidpravliav-ukhyliantiv-za-kordon-pid-vyhliadom-tserkovnykh-misioneriv","unknown",NA
"9dd2a56bd1d5","СБУ повідомила про підозру митрополиту УПЦ (МП) Павлу (відео)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру митрополиту УПЦ (МП) Павлу (відео)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-mytropolytu-upts-mp-pavlu-video","unknown",NA
"9f1d4cac448c","СБУ викрила прислужника монастиря УПЦ (МП) на закликах до захоплення Києва",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ викрила прислужника монастиря УПЦ (МП) на закликах до захоплення Києва","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-vykryla-prysluzhnyka-monastyria-upts-mp-na-zaklykakh-do-zakhoplennia-kyieva","unknown",NA
"a30842d0b121","СБУ проводить безпекові заходи в Мукачівській єпархії УПЦ (МП)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ проводить безпекові заходи в Мукачівській єпархії УПЦ (МП)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-provodyt-bezpekovi-zakhody-v-mukachivskii-yeparkhii-upts-mp","unknown",NA
"a544e49efa67","СБУ повідомила про підозру клірику УПЦ (МП) з Черкащини, який закликав рф захопити всю Україну",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру клірику УПЦ (МП) з Черкащини, який закликав рф захопити всю Україну","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-kliryku-upts-mp-z-cherkashchyny-yakyi-zaklykav-rf-zakhopyty-vsiu-ukrainu","unknown",NA
"a7e4d267da32","СБУ викрила клірика УПЦ (МП), який освячував російських військових під час окупації Ізюма",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ викрила клірика УПЦ (МП), який освячував російських військових під час окупації Ізюма","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-vykryla-kliryka-upts-mp-yakyi-osviachuvav-rosiiskykh-viiskovykh-pid-chas-okupatsii-iziuma","unknown",NA
"a87610713424","СБУ повідомила про підозру клірику УПЦ (МП), який агітував за приєднання Херсонщини до рф і розфарбував в’їзну стелу в «триколор»",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру клірику УПЦ (МП), який агітував за приєднання Херсонщини до рф і розфарбував в’їзну стелу в «триколор»","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-kliryku-upts-mp-yakyi-ahituvav-za-pryiednannia-khersonshchyny-do-rf-i-rozfarbuvav-viznu-stelu-v-trykolor","unknown",NA
"aac079bbc32b","За матеріалами СБУ 15 років тюрми отримав клірик УПЦ (МП), який «зливав» до фсб інформацію про оборону Сумщини",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ 15 років тюрми отримав клірик УПЦ (МП), який «зливав» до фсб інформацію про оборону Сумщини","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-15-rokiv-tiurmy-otrymav-kliryk-upts-mp-yakyi-zlyvav-do-fsb-informatsiiu-pro-oboronu-sumshchyny","unknown",NA
"b17ce3677466","За матеріалами СБУ та Нацполіції заочну підозру отримав митрополит УПЦ (МП), який благословив окупантів на захоплення Ізюма",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ та Нацполіції заочну підозру отримав митрополит УПЦ (МП), який благословив окупантів на захоплення Ізюма","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-ta-natspolitsii-zaochnu-pidozru-otrymav-mytropolyt-upts-mp-yakyi-blahoslovyv-okupantiv-na-zakhoplennia-iziuma","unknown",NA
"b1ae0ee5c36d","СБУ затримала у Києві прокремлівського блогера, який переховувався від правосуддя в монастирі УПЦ (МП)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ затримала у Києві прокремлівського блогера, який переховувався від правосуддя в монастирі УПЦ (МП)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-zatrymala-u-kyievi-prokremlivskoho-blohera-yakyi-perekhovuvavsia-vid-pravosuddia-v-monastyri-upts-mp","unknown",NA
"b23fd369fd77","СБУ повідомила про підозру клірику УПЦ (МП) на Житомирщині, який виправдовував війну рф проти України",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру клірику УПЦ (МП) на Житомирщині, який виправдовував війну рф проти України","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-kliryku-upts-mp-na-zhytomyrshchyni-yakyi-vypravdovuvav-viinu-rf-proty-ukrainy","unknown",NA
"b2b003d2f9db","СБУ повідомила про підозру митрополиту однієї з єпархій УПЦ МП",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру митрополиту однієї з єпархій УПЦ МП","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-mytropolytu-odniiei-z-yeparkhii-upts-mp","unknown",NA
"b6b4d0792153","На Запоріжжі до 7 років ув’язнення засуджено агента терористів «ДНР», який хотів підпалити храм УПЦ",TRUE,"material","other","other","none",2,"SBU announcement of a conviction for a 'DNR' terrorist agent who attempted to set fire to a UOC church in Zaporizhzhia -- a reverse-direction case where the church (UOC, unspecified branch in title) is the target of Russian-linked terrorism rather than a security concern in itself.","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/na-zaporizhzhi-do-7-rokiv-uviaznennia-zasudzheno-ahenta-terorystiv-dnr-yakyi-khotiv-pidpalyty-khram-upts","unknown",NA
"b8f948530a20","СБУ повідомила про підозру митрополиту Черкаської єпархії УПЦ (МП) (відео)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру митрополиту Черкаської єпархії УПЦ (МП) (відео)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-mytropolytu-cherkaskoi-yeparkhii-upts-mp-video","unknown",NA
"bb7440a8720b","СБУ повідомила про підозру керівнику Черкаської єпархії УПЦ (МП)",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру керівнику Черкаської єпархії УПЦ (МП)","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-kerivnyku-cherkaskoi-yeparkhii-upts-mp","unknown",NA
"bccf6cf71c96","За матеріалами СБУ повідомлено про підозру клірику УПЦ (МП) на Житомирщині, який роздавав вірянам кремлівські «агітки»",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ повідомлено про підозру клірику УПЦ (МП) на Житомирщині, який роздавав вірянам кремлівські «агітки»","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-povidomleno-pro-pidozru-kliryku-upts-mp-na-zhytomyrshchyni-yakyi-rozdavav-virianam-kremlivski-ahitky","unknown",NA
"bd21dbc96cac","СБУ повідомила про підозру архімандриту УПЦ (МП), який благословив Сальдо на фейковий референдум рф",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ повідомила про підозру архімандриту УПЦ (МП), який благословив Сальдо на фейковий референдум рф","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-arkhimandrytu-upts-mp-yakyi-blahoslovyv-saldo-na-feikovyi-referendum-rf","unknown",NA
"bd250f974928","За матеріалами СБУ послушник УПЦ (МП), який вихваляв рашистів, проведе 5 років за ґратами",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ послушник УПЦ (МП), який вихваляв рашистів, проведе 5 років за ґратами","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-poslushnyk-upts-mp-yakyi-vykhvaliav-rashystiv-provede-5-rokiv-za-gratamy","unknown",NA
"c26f4a3b3843","За матеріалами СБУ митрополит Черкаської єпархії УПЦ (МП) отримав уже четверту підозру",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ митрополит Черкаської єпархії УПЦ (МП) отримав уже четверту підозру","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-mytropolyt-cherkaskoi-yeparkhii-upts-mp-otrymav-uzhe-chetvertu-pidozru","unknown",NA
"c2e777ad2f69","За матеріалами СБУ припинено громадянство України Ореста Березовського (так званого митрополита УПЦ (МП) Онуфрія)",TRUE,"both","state","UOC-MP","other",3,"SBU announces the revocation of Ukrainian citizenship of UOC-MP Metropolitan Onufriy (referred to by his secular name Orest Berezovsky) -- a significant individual extraordinary measure against UOC-MP's own primate, the most senior figure targeted by name in this entire dataset.","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-prypyneno-hromadianstvo-ukrainy-oresta-berezovskoho-tak-zvanoho-mytropolyta-upts-mp-onufriia","unknown",NA
"c6d032df7d85","За матеріалами СБУ 7 років за ґратами проведе священик УПЦ (МП), який закликав мешканців Донеччини підтримати рф на псевдореферендумі",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: За матеріалами СБУ 7 років за ґратами проведе священик УПЦ (МП), який закликав мешканців Донеччини підтримати рф на псевдореферендумі","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/za-materialamy-sbu-7-rokiv-za-gratamy-provede-sviashchenyk-upts-mp-yakyi-zaklykav-meshkantsiv-donechchyny-pidtrymaty-rf-na-psevdoreferendumi","unknown",NA
"c8785b80da11","СБУ викрила на Черкащині настоятеля храму УПЦ (МП), який виправдовував воєнні злочини рашистів",TRUE,"material","state","UOC-MP","other",3,"Official SBU announcement of a criminal investigation, prosecution, conviction, or security operation targeting a UOC-MP cleric or facility for treason, collaboration, espionage, propaganda, or related offences amid the full-scale war -- part of the extensive, ongoing wave of SBU actions implementing the securitisation campaign against UOC-MP documented throughout this corpus (see batch 54's pivotal RNBO decision, 72c6ae74b540). Specific allegation per headline: СБУ викрила на Черкащині настоятеля храму УПЦ (МП), який виправдовував воєнні злочини рашистів","coded_batch_55.json",NA,"Новини","ssu.gov.ua","sbu_press_release","https://ssu.gov.ua/novyny/sbu-vykryla-na-cherkashchyni-nastoiatelia-khramu-upts-mp-yakyi-vypravdovuvav-voienni-zlochyny-rashystiv","unknown",NA
